Frame,Value
41084,356
41085,344
41086,353
41087,349
41088,364
41089,368
41090,348
41091,369
41092,344
41093,360
41094,363
41095,363
41096,346
41097,354
41098,363
41099,356
41100,350
41101,344
41102,343
41103,350
41104,354
41105,343
41106,344
41107,343
41108,351
41109,358
41110,361
41111,367
41112,356
41113,356
41114,358
41115,345
41116,340
41117,356
41118,350
41119,359
41120,370
41121,370
41122,347
41123,356
41124,347
41125,368
41126,359
41127,344
41128,368
41129,368
41130,354
41131,360
41132,342
41133,348
41134,343
41135,340
41136,349
41137,370
41138,367
41139,346
41140,364
41141,355
41142,343
41143,342
41144,349
41145,345
41146,363
41147,341
41148,362
41149,341
41150,341
41151,357
41152,363
41153,350
41154,345
41155,367
41156,366
41157,345
41158,356
41159,348
41160,346
41161,360
41162,363
41163,348
41164,365
41165,345
41166,355
41167,340
41168,348
41169,351
41170,353
41171,363
41172,342
41173,358
41174,341
41175,347
41176,370
41177,366
41178,342
41179,357
41180,370
41181,350
41182,351
41183,369
41184,367
41185,351
41186,345
41187,344
41188,367
41189,355
41190,349
41191,355
41192,348
41193,348
41194,355
41195,351
41196,355
41197,350
41198,341
41199,357
41200,367
41201,352
41202,358
41203,353
41204,367
41205,340
41206,369
41207,345
41208,347
41209,361
41210,366
41211,346
41212,353
41213,366
41214,343
41215,344
41216,362
41217,357
41218,348
41219,361
41220,370
41221,353
41222,369
41223,343
41224,346
41225,367
41226,367
41227,369
41228,341
41229,345
41230,367
41231,362
41232,370
41233,351
41234,345
41235,369
41236,365
41237,357
41238,366
41239,368
41240,345
41241,345
41242,346
41243,340
41244,358
41245,366
41246,343
41247,348
41248,356
41249,343
41250,344
41251,359
41252,345
41253,360
41254,368
41255,360
41256,347
41257,347
41258,358
41259,345
41260,360
41261,346
41262,362
41263,351
41264,346
41265,360
41266,362
41267,362
41268,360
41269,346
41270,354
41271,364
41272,356
41273,357
41274,364
41275,361
41276,355
41277,357
41278,370
41279,353
41280,340
41281,369
41282,348
41283,369
41284,352
41285,355
41286,354
41287,343
41288,357
41289,342
41290,351
41291,354
41292,346
41293,347
41294,346
41295,340
41296,368
41297,341
41298,342
41299,364
41300,365
41301,364
41302,342
41303,343
41304,368
41305,360
41306,344
41307,344
41308,360
41309,348
41310,344
41311,347
41312,362
41313,352
41314,366
41315,366
41316,341
41317,343
41318,344
41319,341
41320,364
41321,366
41322,356
41323,370
41324,355
41325,365
41326,350
41327,341
41328,352
41329,369
41330,344
41331,340
41332,346
41333,344
41334,363
41335,352
41336,353
41337,369
41338,365
41339,364
41340,344
41341,341
41342,357
41343,362
41344,356
41345,354
41346,342
41347,352
41348,360
41349,354
41350,344
41351,345
41352,360
41353,360
41354,340
41355,356
41356,347
41357,352
41358,359
41359,354
41360,345
41361,367
41362,346
41363,352
41364,366
41365,352
41366,367
41367,343
41368,362
41369,370
41370,356
41371,370
41372,364
41373,348
41374,341
41375,366
41376,362
41377,349
41378,354
41379,366
41380,346
41381,342
41382,358
41383,364
41384,355
41385,369
41386,351
41387,369
41388,355
41389,350
41390,355
41391,347
41392,357
41393,346
41394,354
41395,367
41396,351
41397,341
41398,355
41399,359
41400,363
41401,370
41402,356
41403,351
41404,356
41405,346
41406,354
41407,368
41408,355
41409,351
41410,351
41411,340
41412,357
41413,370
41414,340
41415,343
41416,361
41417,365
41418,340
41419,358
41420,347
41421,369
41422,350
41423,341
41424,363
41425,347
41426,370
41427,355
41428,357
41429,352
41430,345
41431,358
41432,357
41433,363
41434,363
41435,347
41436,348
41437,352
41438,350
41439,363
41440,347
41441,364
41442,362
41443,365
41444,369
41445,356
41446,368
41447,365
41448,351
41449,344
41450,370
41451,344
41452,356
41453,349
41454,354
41455,346
41456,370
41457,368
41458,347
41459,367
41460,357
41461,369
41462,350
41463,358
41464,346
41465,362
41466,362
41467,341
41468,357
41469,365
41470,360
41471,341
41472,340
41473,363
41474,361
41475,367
41476,362
41477,355
41478,358
41479,346
41480,363
41481,358
41482,360
41483,351
41484,361
41485,350
41486,348
41487,359
41488,355
41489,348
41490,349
41491,340
41492,350
41493,345
41494,340
41495,360
41496,345
41497,361
41498,349
41499,344
41500,369
41501,357
41502,369
41503,364
41504,369
41505,340
41506,366
41507,364
41508,341
41509,349
41510,342
41511,341
41512,364
41513,367
41514,359
41515,341
41516,365
41517,340
41518,348
41519,351
41520,345
41521,351
41522,355
41523,344
41524,353
41525,344
41526,347
41527,361
41528,345
41529,358
41530,348
41531,360
41532,343
41533,362
41534,349
41535,365
41536,342
41537,351
41538,360
41539,341
41540,359
41541,343
41542,353
41543,357
41544,344
41545,340
41546,342
41547,358
41548,362
41549,350
41550,363
41551,345
41552,353
41553,369
41554,365
41555,354
41556,364
41557,345
41558,356
41559,365
41560,362
41561,353
41562,360
41563,347
41564,365
41565,363
41566,370
41567,344
41568,346
41569,362
41570,362
41571,369
41572,348
41573,340
41574,370
41575,349
41576,355
41577,370
41578,348
41579,364
41580,352
41581,368
41582,341
41583,342
41584,346
41585,369
41586,360
41587,353
41588,348
41589,365
41590,350
41591,342
41592,352
41593,358
41594,355
41595,345
41596,369
41597,368
41598,368
41599,359
41600,365
41601,362
41602,361
41603,370
41604,363
41605,367
41606,348
41607,361
41608,352
41609,366
41610,353
41611,343
41612,354
41613,340
41614,357
41615,370
41616,370
41617,340
41618,349
41619,346
41620,367
41621,348
41622,340
41623,370
41624,348
41625,351
41626,367
41627,347
41628,358
41629,359
41630,369
41631,346
41632,368
41633,348
41634,369
41635,347
41636,367
41637,359
41638,369
41639,370
41640,357
41641,346
41642,370
41643,360
41644,342
41645,351
41646,340
41647,369
41648,362
41649,367
41650,353
41651,344
41652,353
41653,345
41654,357
41655,359
41656,365
41657,365
41658,355
41659,346
41660,356
41661,342
41662,357
41663,355
41664,354
41665,364
41666,340
41667,353
41668,365
41669,359
41670,355
41671,343
41672,366
41673,347
41674,345
41675,356
41676,368
41677,348
41678,370
41679,365
41680,350
41681,364
41682,347
41683,356
41684,354
41685,370
41686,361
41687,360
41688,361
41689,365
41690,355
41691,351
41692,353
41693,343
41694,369
41695,358
41696,349
41697,368
41698,347
41699,342
41700,361
41701,355
41702,349
41703,354
41704,367
41705,370
41706,368
41707,351
41708,367
41709,353
41710,370
41711,361
41712,354
41713,340
41714,361
41715,351
41716,343
41717,370
41718,369
41719,350
41720,342
41721,354
41722,340
41723,348
41724,370
41725,370
41726,357
41727,359
41728,368
41729,345
41730,340
41731,359
41732,358
41733,347
41734,344
41735,351
41736,352
41737,354
41738,353
41739,349
41740,353
41741,352
41742,353
41743,346
41744,341
41745,353
41746,345
41747,354
41748,352
41749,346
41750,349
41751,350
41752,366
41753,345
41754,366
41755,368
41756,366
41757,343
41758,350
41759,357
41760,359
41761,358
41762,357
41763,344
41764,352
41765,352
41766,363
41767,367
41768,368
41769,346
41770,344
41771,365
41772,360
41773,362
41774,348
41775,358
41776,369
41777,356
41778,360
41779,344
41780,363
41781,362
41782,356
41783,368
41784,362
41785,355
41786,365
41787,356
41788,364
41789,357
41790,342
41791,363
41792,346
41793,367
41794,361
41795,356
41796,366
41797,366
41798,345
41799,367
41800,358
41801,344
41802,353
41803,355
41804,369
41805,350
41806,363
41807,361
41808,346
41809,354
41810,358
41811,344
41812,342
41813,363
41814,343
41815,342
41816,342
41817,350
41818,341
41819,361
41820,353
41821,348
41822,349
41823,359
41824,366
41825,368
41826,341
41827,348
41828,357
41829,364
41830,348
41831,351
41832,353
41833,343
41834,369
41835,352
41836,348
41837,344
41838,343
41839,370
41840,347
41841,348
41842,357
41843,369
41844,347
41845,345
41846,359
41847,351
41848,345
41849,340
41850,361
41851,366
41852,360
41853,369
41854,366
41855,359
41856,340
41857,348
41858,356
41859,361
41860,350
41861,369
41862,367
41863,350
41864,349
41865,355
41866,362
41867,341
41868,359
41869,346
41870,343
41871,360
41872,346
41873,358
41874,356
41875,366
41876,369
41877,343
41878,355
41879,341
41880,354
41881,366
41882,362
41883,345
41884,357
41885,347
41886,364
41887,346
41888,354
41889,364
41890,369
41891,354
41892,346
41893,364
41894,347
41895,367
41896,358
41897,366
41898,340
41899,359
41900,349
41901,370
41902,353
41903,361
41904,353
41905,365
41906,340
41907,363
41908,368
41909,353
41910,344
41911,362
41912,361
41913,354
41914,350
41915,351
41916,357
41917,354
41918,348
41919,370
41920,342
41921,342
41922,365
41923,344
41924,356
41925,369
41926,347
41927,343
41928,353
41929,347
41930,366
41931,353
41932,369
41933,354
41934,351
41935,368
41936,357
41937,365
41938,349
41939,365
41940,347
41941,361
41942,367
41943,351
41944,369
41945,367
41946,347
41947,364
41948,341
41949,341
41950,352
41951,347
41952,365
41953,362
41954,364
41955,344
41956,368
41957,342
41958,357
41959,351
41960,351
41961,349
41962,367
41963,364
41964,363
41965,349
41966,366
41967,358
41968,361
41969,354
41970,359
41971,351
41972,356
41973,365
41974,343
41975,365
41976,356
41977,344
41978,366
41979,344
41980,354
41981,361
41982,347
41983,362
41984,369
41985,346
41986,358
41987,361
41988,351
41989,365
41990,342
41991,351
41992,351
41993,370
41994,342
41995,356
41996,356
41997,369
41998,352
41999,362
42000,340
42001,343
42002,367
42003,365
42004,362
42005,368
42006,357
42007,359
42008,357
42009,361
42010,357
42011,357
42012,365
42013,346
42014,357
42015,350
42016,364
42017,367
42018,361
42019,340
42020,352
42021,366
42022,365
42023,347
42024,341
42025,343
42026,342
42027,341
42028,368
42029,340
42030,348
42031,346
42032,370
42033,355
42034,370
42035,350
42036,344
42037,363
42038,342
42039,353
42040,356
42041,350
42042,352
42043,350
42044,355
42045,355
42046,349
42047,341
42048,352
42049,351
42050,352
42051,353
42052,361
42053,348
42054,352
42055,353
42056,348
42057,348
42058,350
42059,363
42060,365
42061,369
42062,341
42063,366
42064,355
42065,350
42066,354
42067,368
42068,356
42069,352
42070,345
42071,348
42072,366
42073,346
42074,344
42075,359
42076,340
42077,353
42078,342
42079,356
42080,353
42081,340
42082,366
42083,347
42084,364
42085,344
42086,350
42087,341
42088,340
42089,350
42090,350
42091,345
42092,342
42093,349
42094,347
42095,349
42096,352
42097,359
42098,368
42099,356
42100,355
42101,341
42102,355
42103,362
42104,368
42105,347
42106,367
42107,343
42108,342
42109,358
42110,366
42111,341
42112,348
42113,342
42114,359
42115,368
42116,363
42117,365
42118,364
42119,348
42120,369
42121,342
42122,342
42123,359
42124,341
42125,354
42126,351
42127,345
42128,351
42129,362
42130,360
42131,354
42132,351
42133,367
42134,360
42135,364
42136,355
42137,354
42138,353
42139,341
42140,361
42141,344
42142,340
42143,363
42144,343
42145,350
42146,360
42147,352
42148,344
42149,345
42150,344
42151,348
42152,352
42153,357
42154,359
42155,356
42156,358
42157,340
42158,368
42159,342
42160,347
42161,350
42162,364
42163,355
42164,370
42165,343
42166,352
42167,357
42168,340
42169,344
42170,350
42171,344
42172,365
42173,357
42174,360
42175,355
42176,344
42177,367
42178,340
42179,359
42180,369
42181,360
42182,341
42183,349
42184,361
42185,358
42186,358
42187,342
42188,361
42189,355
42190,354
42191,341
42192,348
42193,346
42194,345
42195,349
42196,368
42197,361
42198,370
42199,350
42200,370
42201,361
42202,341
42203,367
42204,364
42205,358
42206,365
42207,370
42208,343
42209,350
42210,349
42211,361
42212,344
42213,366
42214,365
42215,350
42216,348
42217,349
42218,349
42219,354
42220,366
42221,347
42222,369
42223,347
42224,366
42225,357
42226,366
42227,351
42228,342
42229,366
42230,354
42231,362
42232,340
42233,356
42234,356
42235,356
42236,343
42237,363
42238,356
42239,340
42240,348
42241,363
42242,341
42243,344
42244,345
42245,369
42246,357
42247,362
42248,349
42249,369
42250,342
42251,358
42252,347
42253,350
42254,359
42255,369
42256,360
42257,353
42258,347
42259,345
42260,364
42261,342
42262,341
42263,340
42264,349
42265,364
42266,360
42267,343
42268,364
42269,369
42270,367
42271,349
42272,369
42273,368
42274,344
42275,361
42276,353
42277,353
42278,369
42279,368
42280,367
42281,359
42282,352
42283,349
42284,349
42285,360
42286,366
42287,343
42288,363
42289,340
42290,369
42291,347
42292,356
42293,340
42294,366
42295,348
42296,359
42297,342
42298,358
42299,370
42300,342
42301,359
42302,365
42303,368
42304,365
42305,356
42306,344
42307,356
42308,344
42309,347
42310,353
42311,343
42312,344
42313,370
42314,348
42315,342
42316,346
42317,347
42318,356
42319,353
42320,347
42321,344
42322,360
42323,354
42324,343
42325,349
42326,343
42327,364
42328,346
42329,361
42330,344
42331,343
42332,367
42333,350
42334,343
42335,343
42336,365
42337,351
42338,365
42339,341
42340,365
42341,366
42342,356
42343,354
42344,357
42345,351
42346,352
42347,340
42348,370
42349,357
42350,370
42351,368
42352,356
42353,359
42354,364
42355,362
42356,365
42357,358
42358,363
42359,356
42360,364
42361,356
42362,349
42363,364
42364,368
42365,360
42366,345
42367,357
42368,351
42369,359
42370,365
42371,361
42372,366
42373,363
42374,343
42375,362
42376,356
42377,346
42378,352
42379,342
42380,342
42381,352
42382,369
42383,359
42384,361
42385,367
42386,343
42387,348
42388,357
42389,344
42390,364
42391,343
42392,346
42393,341
42394,351
42395,361
42396,348
42397,364
42398,363
42399,360
42400,347
42401,353
42402,352
42403,341
42404,362
42405,357
42406,368
42407,367
42408,355
42409,362
42410,342
42411,340
42412,340
42413,341
42414,348
42415,364
42416,353
42417,340
42418,359
42419,360
42420,343
42421,363
42422,361
42423,365
42424,365
42425,346
42426,342
42427,364
42428,344
42429,359
42430,361
42431,348
42432,349
42433,347
42434,359
42435,345
42436,360
42437,340
42438,359
42439,343
42440,370
42441,367
42442,364
42443,363
42444,359
42445,340
42446,351
42447,346
42448,343
42449,346
42450,342
42451,350
42452,366
42453,355
42454,347
42455,370
42456,347
42457,343
42458,356
42459,349
42460,348
42461,366
42462,365
42463,368
42464,360
42465,363
42466,350
42467,361
42468,347
42469,359
42470,366
42471,364
42472,355
42473,343
42474,360
42475,344
42476,342
42477,349
42478,345
42479,348
42480,353
42481,362
42482,353
42483,346
42484,369
42485,360
42486,350
42487,363
42488,366
42489,358
42490,362
42491,362
42492,362
42493,342
42494,342
42495,357
42496,343
42497,350
42498,354
42499,366
42500,345
42501,366
42502,348
42503,360
42504,345
42505,347
42506,344
42507,369
42508,340
42509,349
42510,369
42511,353
42512,368
42513,342
42514,344
42515,364
42516,358
42517,363
42518,369
42519,350
42520,347
42521,341
42522,346
42523,349
42524,363
42525,365
42526,340
42527,362
42528,369
42529,345
42530,368
42531,360
42532,353
42533,355
42534,353
42535,353
42536,347
42537,342
42538,346
42539,370
42540,363
42541,370
42542,345
42543,362
42544,352
42545,356
42546,354
42547,343
42548,361
42549,351
42550,358
42551,364
42552,367
42553,369
42554,363
42555,341
42556,359
42557,354
42558,346
42559,342
42560,356
42561,362
42562,353
42563,363
42564,364
42565,340
42566,356
42567,361
42568,364
42569,365
42570,349
42571,366
42572,354
42573,368
42574,355
42575,366
42576,365
42577,347
42578,346
42579,347
42580,363
42581,359
42582,349
42583,352
42584,359
42585,344
42586,355
42587,368
42588,370
42589,354
42590,366
42591,364
42592,369
42593,365
42594,358
42595,365
42596,354
42597,350
42598,362
42599,340
42600,346
42601,367
42602,352
42603,353
42604,341
42605,340
42606,345
42607,349
42608,347
42609,344
42610,368
42611,361
42612,348
42613,362
42614,363
42615,361
42616,346
42617,346
42618,353
42619,355
42620,359
42621,361
42622,347
42623,360
42624,345
42625,354
42626,370
42627,343
42628,350
42629,349
42630,362
42631,362
42632,352
42633,355
42634,349
42635,364
42636,364
42637,343
42638,367
42639,365
42640,345
42641,355
42642,357
42643,369
42644,348
42645,341
42646,347
42647,362
42648,369
42649,348
42650,354
42651,352
42652,348
42653,355
42654,361
42655,363
42656,357
42657,340
42658,350
42659,354
42660,344
42661,356
42662,341
42663,357
42664,367
42665,370
42666,365
42667,358
42668,357
42669,368
42670,354
42671,348
42672,343
42673,344
42674,347
42675,362
42676,348
42677,345
42678,345
42679,355
42680,365
42681,342
42682,343
42683,351
42684,360
42685,364
42686,347
42687,370
42688,348
42689,367
42690,354
42691,369
42692,362
42693,352
42694,357
42695,358
42696,362
42697,354
42698,349
42699,358
42700,368
42701,363
42702,358
42703,363
42704,356
42705,360
42706,345
42707,348
42708,369
42709,361
42710,351
42711,362
42712,347
42713,366
42714,345
42715,356
42716,341
42717,344
42718,350
42719,342
42720,352
42721,369
42722,354
42723,346
42724,354
42725,357
42726,346
42727,351
42728,355
42729,369
42730,349
42731,348
42732,358
42733,341
42734,344
42735,370
42736,352
42737,370
42738,347
42739,360
42740,358
42741,351
42742,349
42743,349
42744,359
42745,341
42746,364
42747,360
42748,367
42749,365
42750,351
42751,369
42752,343
42753,355
42754,344
42755,361
42756,366
42757,370
42758,359
42759,349
42760,347
42761,352
42762,361
42763,370
42764,369
42765,370
42766,352
42767,364
42768,366
42769,342
42770,367
42771,367
42772,361
42773,363
42774,368
42775,348
42776,351
42777,355
42778,345
42779,358
42780,351
42781,350
42782,344
42783,362
42784,363
42785,368
42786,341
42787,367
42788,366
42789,358
42790,349
42791,359
42792,344
42793,347
42794,342
42795,360
42796,360
42797,364
42798,343
42799,363
42800,369
42801,357
42802,345
42803,340
42804,355
42805,362
42806,345
42807,345
42808,368
42809,356
42810,367
42811,345
42812,340
42813,355
42814,364
42815,370
42816,347
42817,348
42818,349
42819,350
42820,356
42821,356
42822,362
42823,346
42824,358
42825,352
42826,363
42827,361
42828,356
42829,345
42830,342
42831,348
42832,355
42833,354
42834,346
42835,354
42836,350
42837,367
42838,351
42839,356
42840,359
42841,365
42842,361
42843,350
42844,351
42845,360
42846,356
42847,350
42848,344
42849,367
42850,352
42851,361
42852,368
42853,360
42854,364
42855,344
42856,350
42857,343
42858,367
42859,344
42860,344
42861,363
42862,365
42863,343
42864,348
42865,362
42866,350
42867,364
42868,356
42869,357
42870,351
42871,346
42872,343
42873,362
42874,370
42875,345
42876,360
42877,347
42878,359
42879,370
42880,358
42881,342
42882,352
42883,363
42884,344
42885,354
42886,362
42887,369
42888,346
42889,353
42890,346
42891,350
42892,348
42893,341
42894,340
42895,342
42896,353
42897,350
42898,353
42899,370
42900,351
42901,346
42902,361
42903,360
42904,342
42905,361
42906,349
42907,340
42908,370
42909,359
42910,354
42911,354
42912,358
42913,353
42914,362
42915,365
42916,351
42917,360
42918,362
42919,341
42920,355
42921,360
42922,355
42923,347
42924,358
42925,366
42926,347
42927,345
42928,352
42929,347
42930,359
42931,358
42932,349
42933,350
42934,354
42935,346
42936,357
42937,350
42938,362
42939,355
42940,369
42941,341
42942,348
42943,346
42944,350
42945,362
42946,347
42947,368
42948,358
42949,368
42950,343
42951,359
42952,368
42953,344
42954,348
42955,343
42956,345
42957,367
42958,362
42959,342
42960,359
42961,370
42962,346
42963,368
42964,355
42965,354
42966,346
42967,349
42968,360
42969,346
42970,362
42971,368
42972,348
42973,367
42974,350
42975,351
42976,357
42977,364
42978,355
42979,345
42980,361
42981,360
42982,350
42983,358
42984,352
42985,352
42986,360
42987,357
42988,349
42989,363
42990,356
42991,362
42992,363
42993,354
42994,340
42995,348
42996,368
42997,353
42998,355
42999,343
43000,342
43001,350
43002,355
43003,348
43004,340
43005,344
43006,358
43007,345
43008,359
43009,341
43010,370
43011,357
43012,355
43013,361
43014,370
43015,361
43016,363
43017,345
43018,342
43019,349
43020,364
43021,351
43022,345
43023,345
43024,342
43025,344
43026,366
43027,356
43028,342
43029,348
43030,349
43031,345
43032,357
43033,362
43034,357
43035,360
43036,362
43037,367
43038,347
43039,348
43040,354
43041,362
43042,348
43043,360
43044,364
43045,340
43046,357
43047,343
43048,368
43049,357
43050,370
43051,354
43052,353
43053,342
43054,364
43055,351
43056,360
43057,350
43058,357
43059,340
43060,370
43061,369
43062,357
43063,352
43064,369
43065,347
43066,368
43067,366
43068,370
43069,345
43070,358
43071,340
43072,369
43073,342
43074,358
43075,342
43076,363
43077,349
43078,353
43079,344
43080,362
43081,356
43082,369
43083,353
43084,351
43085,344
43086,340
43087,348
43088,343
43089,363
43090,350
43091,365
43092,362
43093,365
43094,354
43095,349
43096,356
43097,360
43098,349
43099,369
43100,362
43101,345
43102,356
43103,350
43104,344
43105,358
43106,351
43107,370
43108,352
43109,355
43110,347
43111,366
43112,342
43113,342
43114,366
43115,354
43116,347
43117,349
43118,351
43119,342
43120,357
43121,362
43122,369
43123,348
43124,366
43125,364
43126,356
43127,370
43128,361
43129,359
43130,369
43131,366
43132,357
43133,354
43134,359
43135,360
43136,367
43137,361
43138,368
43139,357
43140,367
43141,364
43142,364
43143,345
43144,356
43145,353
43146,341
43147,370
43148,361
43149,365
43150,343
43151,369
43152,361
43153,367
43154,352
43155,364
43156,349
43157,346
43158,348
43159,353
43160,342
43161,346
43162,370
43163,363
43164,355
43165,356
43166,361
43167,351
43168,349
43169,340
43170,358
43171,361
43172,345
43173,368
43174,351
43175,355
43176,350
43177,349
43178,356
43179,349
43180,368
43181,347
43182,358
43183,365
43184,360
43185,344
43186,340
43187,364
43188,350
43189,360
43190,357
43191,366
43192,349
43193,350
43194,368
43195,368
43196,356
43197,345
43198,370
43199,342
43200,342
43201,351
43202,366
43203,346
43204,354
43205,342
43206,357
43207,369
43208,345
43209,362
43210,342
43211,349
43212,348
43213,350
43214,361
43215,359
43216,355
43217,347
43218,357
43219,343
43220,358
43221,354
43222,344
43223,366
43224,349
43225,341
43226,343
43227,367
43228,344
43229,342
43230,356
43231,366
43232,348
43233,360
43234,355
43235,354
43236,361
43237,349
43238,353
43239,340
43240,366
43241,351
43242,364
43243,370
43244,366
43245,357
43246,352
43247,365
43248,363
43249,348
43250,352
43251,364
43252,355
43253,342
43254,354
43255,347
43256,352
43257,350
43258,362
43259,370
43260,340
43261,355
43262,364
43263,359
43264,362
43265,370
43266,352
43267,359
43268,359
43269,365
43270,367
43271,356
43272,351
43273,368
43274,354
43275,363
43276,352
43277,352
43278,357
43279,366
43280,364
43281,353
43282,357
43283,370
43284,368
43285,360
43286,367
43287,340
43288,359
43289,340
43290,346
43291,346
43292,354
43293,362
43294,344
43295,359
43296,351
43297,345
43298,356
43299,359
43300,347
43301,370
43302,362
43303,350
43304,345
43305,370
43306,341
43307,346
43308,359
43309,369
43310,364
43311,357
43312,365
43313,349
43314,342
43315,362
43316,358
43317,368
43318,367
43319,363
43320,364
43321,345
43322,348
43323,356
43324,357
43325,342
43326,355
43327,367
43328,365
43329,340
43330,355
43331,346
43332,364
43333,347
43334,356
43335,348
43336,361
43337,368
43338,368
43339,359
43340,355
43341,370
43342,357
43343,348
43344,353
43345,361
43346,341
43347,354
43348,352
43349,363
43350,369
43351,353
43352,368
43353,363
43354,352
43355,356
43356,370
43357,356
43358,341
43359,358
43360,354
43361,368
43362,357
43363,354
43364,358
43365,368
43366,361
43367,355
43368,359
43369,350
43370,357
43371,350
43372,356
43373,360
43374,343
43375,362
43376,363
43377,352
43378,363
43379,357
43380,358
43381,343
43382,367
43383,348
43384,366
43385,347
43386,340
43387,356
43388,368
43389,341
43390,343
43391,340
43392,355
43393,370
43394,367
43395,365
43396,364
43397,358
43398,353
43399,360
43400,359
43401,351
43402,360
43403,344
43404,358
43405,357
43406,359
43407,352
43408,349
43409,359
43410,348
43411,356
43412,343
43413,359
43414,343
43415,351
43416,356
43417,362
43418,349
43419,349
43420,370
43421,342
43422,341
43423,348
43424,370
43425,361
43426,368
43427,359
43428,350
43429,355
43430,356
43431,348
43432,348
43433,361
43434,342
43435,359
43436,344
43437,367
43438,345
43439,368
43440,368
43441,360
43442,343
43443,345
43444,365
43445,368
43446,360
43447,355
43448,361
43449,354
43450,346
43451,354
43452,352
43453,366
43454,354
43455,340
43456,357
43457,342
43458,341
43459,354
43460,359
43461,369
43462,356
43463,348
43464,351
43465,350
43466,350
43467,344
43468,340
43469,362
43470,365
43471,353
43472,353
43473,346
43474,344
43475,370
43476,346
43477,340
43478,363
43479,348
43480,363
43481,370
43482,366
43483,368
43484,365
43485,343
43486,342
43487,340
43488,346
43489,368
43490,351
43491,366
43492,343
43493,367
43494,367
43495,341
43496,347
43497,350
43498,346
43499,360
43500,367
43501,370
43502,344
43503,352
43504,352
43505,340
43506,363
43507,350
43508,345
43509,344
43510,349
43511,348
43512,353
43513,361
43514,364
43515,359
43516,341
43517,352
43518,349
43519,344
43520,356
43521,345
43522,369
43523,358
43524,342
43525,354
43526,365
43527,370
43528,345
43529,346
43530,363
43531,347
43532,349
43533,367
43534,353
43535,364
43536,368
43537,351
43538,361
43539,343
43540,362
43541,351
43542,367
43543,340
43544,369
43545,358
43546,340
43547,343
43548,346
43549,353
43550,350
43551,360
43552,361
43553,357
43554,362
43555,346
43556,362
43557,367
43558,350
43559,343
43560,366
43561,368
43562,361
43563,370
43564,353
43565,354
43566,362
43567,362
43568,353
43569,365
43570,361
43571,343
43572,358
43573,356
43574,362
43575,344
43576,352
43577,355
43578,346
43579,340
43580,355
43581,356
43582,362
43583,342
43584,350
43585,349
43586,351
43587,351
43588,350
43589,358
43590,365
43591,347
43592,369
43593,358
43594,364
43595,352
43596,356
43597,344
43598,354
43599,358
43600,347
43601,356
43602,356
43603,356
43604,350
43605,347
43606,359
43607,364
43608,340
43609,346
43610,355
43611,351
43612,363
43613,370
43614,368
43615,343
43616,367
43617,348
43618,351
43619,368
43620,355
43621,369
43622,365
43623,358
43624,362
43625,340
43626,359
43627,354
43628,362
43629,352
43630,358
43631,365
43632,342
43633,370
43634,354
43635,361
43636,362
43637,354
43638,365
43639,367
43640,346
43641,347
43642,355
43643,343
43644,349
43645,369
43646,357
43647,357
43648,345
43649,364
43650,340
43651,342
43652,366
43653,355
43654,364
43655,369
43656,355
43657,345
43658,348
43659,345
43660,360
43661,366
43662,348
43663,362
43664,344
43665,351
43666,346
43667,365
43668,367
43669,345
43670,342
43671,360
43672,366
43673,365
43674,343
43675,351
43676,352
43677,370
43678,351
43679,352
43680,342
43681,358
43682,370
43683,363
43684,358
43685,360
43686,350
43687,355
43688,358
43689,343
43690,342
43691,355
43692,369
43693,359
43694,344
43695,351
43696,346
43697,346
43698,344
43699,365
43700,359
43701,352
43702,344
43703,342
43704,349
43705,353
43706,342
43707,348
43708,359
43709,351
43710,364
43711,345
43712,343
43713,357
43714,357
43715,349
43716,343
43717,352
43718,359
43719,341
43720,370
43721,354
43722,361
43723,345
43724,343
43725,345
43726,352
43727,367
43728,360
43729,362
43730,350
43731,357
43732,343
43733,366
43734,352
43735,341
43736,366
43737,360
43738,347
43739,365
43740,365
43741,360
43742,362
43743,351
43744,352
43745,349
43746,351
43747,363
43748,359
43749,351
43750,349
43751,343
43752,345
43753,368
43754,363
43755,352
43756,362
43757,365
43758,345
43759,365
43760,368
43761,369
43762,370
43763,354
43764,341
43765,343
43766,350
43767,343
43768,369
43769,343
43770,362
43771,362
43772,346
43773,349
43774,363
43775,353
43776,357
43777,342
43778,346
43779,343
43780,346
43781,352
43782,350
43783,345
43784,345
43785,369
43786,356
43787,359
43788,347
43789,357
43790,346
43791,342
43792,355
43793,346
43794,370
43795,355
43796,353
43797,359
43798,370
43799,349
43800,357
43801,369
43802,342
43803,351
43804,340
43805,344
43806,347
43807,358
43808,357
43809,355
43810,347
43811,342
43812,365
43813,370
43814,359
43815,352
43816,363
43817,340
43818,355
43819,356
43820,369
43821,355
43822,369
43823,357
43824,354
43825,354
43826,359
43827,368
43828,361
43829,353
43830,365
43831,361
43832,365
43833,348
43834,345
43835,348
43836,364
43837,355
43838,369
43839,353
43840,354
43841,355
43842,360
43843,362
43844,343
43845,362
43846,353
43847,359
43848,363
43849,351
43850,347
43851,343
43852,340
43853,346
43854,360
43855,357
43856,348
43857,354
43858,368
43859,345
43860,370
43861,360
43862,352
43863,346
43864,343
43865,362
43866,347
43867,347
43868,364
43869,363
43870,349
43871,342
43872,352
43873,357
43874,352
43875,368
43876,358
43877,355
43878,369
43879,361
43880,347
43881,352
